id,country,admin1,admin2,admin3,instance_wp,subdate_wp,latitude_wp,longitude_wp,elevation_wp,commid_wp,dataorg_wp,timepoint_wp,cwfunded_wp,cwid,wptype,pumptype,drillmethod,piped_source,piped_pump,rehabyn,qtyhh_wp,whomanage_wp,wp_age,rehab_age,qtypeople_wp,wateravailable,functional3,whynowatertoday_wp,whynowatertoday_wp_other,minutesfill20l,brokendays_wp,qtymonthsnowater_wp,downtime2weeks,lockedfullday_wp,pumpstrokes,photo_wp,grant_number_wp,wc_present_wp,paytocollect_wp,balance_any_dollars_wp,improved_wponly_wp,qtyhh_c_wp,wc_admin_index_wp,wc_finance_index_wp,wc_mgmt_index_wp,wc_maint_index_wp,wc_savings_wp,wpqty_wp,pop_1000,annual_rain,season
929,India,West Bengal,South 24 Parganas,Patharpratima,304001083,2018-03-25,21.85325121,88.31565654,-60,CHMP02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,30,Water committee,4,1,40,Yes,Functional,NA,NA,2.966666667,7,0,No,No,2,//akvoflow-85.s3.amazonaws.com/images/a92eaeb1-a721-405e-8f7c-22194cb9b1d5.jpg,NA,Yes,Yes,NA,1,150,Inadequate,Minimum,Inadequate,Advanced,0,7,1228.127197,1439,dry
930,India,West Bengal,South 24 Parganas,Patharpratima,304091556,2018-03-27,21.79415604,88.31182351,-73,MNDR02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,129.042,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,35,Water committee,11,7,160,Yes,Functional,NA,NA,1.916666667,2,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/b1be1924-9710-4e97-a5e0-bcc3e1c45a00.jpg,NA,Yes,Yes,3.005846371,1,35,Moderate,Moderate,Minimum,Minimum,1,6,2754.603882,1439,dry
931,India,West Bengal,South 24 Parganas,Patharpratima,295891631,2018-03-25,21.83253793,88.31069855,-48,KSNP02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,No,200,Water committee,7,NA,1000,Yes,Partially functional,NA,NA,2.683333333,8,1,Yes,Yes,3,//akvoflow-85.s3.amazonaws.com/images/aa6f1edf-90e4-47ae-98e4-ca4a2208987d.jpg,NA,Yes,No,0,1,200,Minimum,Inadequate,Inadequate,Moderate,0,5,1334.707764,1439,dry
932,India,West Bengal,South 24 Parganas,Patharpratima,300580954,2018-03-30,21.74751383,88.30978067,-58,BDPR02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,165.034,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,20,Private person,9,3,40,Yes,Functional,NA,NA,1.333333333,2,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/696063a3-e098-4571-affd-cedfde0c0344.jpg,NA,Yes,Yes,NA,1,150,Inadequate,Minimum,Inadequate,Minimum,0,4,2487.041443,1439,dry
933,India,West Bengal,South 24 Parganas,Patharpratima,302270962,2018-03-27,21.95539597,88.30378154,-48,BJNA02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,NA,No one,10,NA,NA,No,Abandoned or not functional,Breakdown,NA,NA,1080,0,Yes,No,NA,//akvoflow-85.s3.amazonaws.com/images/489474f8-2c1e-40d1-9108-1f213e7d190c.jpg,NA,No,No,NA,1,48,NA,NA,NA,NA,999,1,2388.341919,1439,dry
934,India,West Bengal,South 24 Parganas,Patharpratima,301130990,2018-03-25,21.81782502,88.29565319,-54,DRBT02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,50,Water committee,39,4,300,Yes,Functional,NA,NA,2.5,10,0,No,No,7,//akvoflow-85.s3.amazonaws.com/images/596f4563-3ff0-47ef-83cf-5ea9b7b183d8.jpg,NA,Yes,No,NA,1,200,Inadequate,Inadequate,Inadequate,Minimum,0,20,1251.839905,1439,dry
935,India,West Bengal,South 24 Parganas,Patharpratima,301041702,2018-03-25,21.80355431,88.29071253,-49,PMSD02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,No,5,Water committee,3,NA,70,Yes,Functional,NA,NA,2.9,NA,0,No,No,2,//akvoflow-85.s3.amazonaws.com/images/1cb3acf7-47af-4202-abd4-95dc18436972.jpg,NA,Yes,No,NA,1,350,Moderate,Inadequate,Inadequate,Moderate,0,4,1204.793457,1439,dry
936,India,West Bengal,South 24 Parganas,Sagar,315211132,2018-06-07,21.72900197,88.16115557,-61,MJOY02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,62,Water committee,4,NA,350,Yes,Functional,NA,NA,0.566666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/cfbac8f8-85f3-4133-8ad0-96cd1f954b66.jpg,NA,Yes,Yes,7.5146159279999996,1,62,Moderate,Moderate,Moderate,Moderate,1,1,1592.672058,1439,dry
937,India,West Bengal,South 24 Parganas,Sagar,317161024,2018-06-10,21.78634068,88.15666188,-50,DSPA02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,50,Community leader,19,2,200,Yes,Functional,NA,NA,0.85,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/ee50b67a-6477-41ac-a6c7-4808fa6f3d48.jpg,NA,No,No,NA,1,50,NA,NA,NA,NA,999,3,3889.88269,1439,dry
938,India,West Bengal,South 24 Parganas,Sagar,313441271,2018-06-10,21.78452387,88.15658665,-55,NGDR03,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,45,Community leader,3,2,200,Yes,Functional,NA,NA,0.933333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/234ea7bf-9558-4da9-87cc-44f646314963.jpg,NA,No,No,NA,1,45,NA,NA,NA,NA,999,2,1962.700378,1439,dry
939,India,West Bengal,South 24 Parganas,Sagar,A6021714739724280,2018-06-06,21.71962405,88.15543195,-28,SMTN02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,40,Water committee,7,NA,200,Yes,Functional,NA,NA,0.933333333,NA,0,No,No,5,//akvoflow-85.s3.amazonaws.com/images/6b9c48f1-a394-4ba1-b404-93459ca6301f.jpg,NA,Yes,Yes,13.52630867,1,40,Moderate,Moderate,Minimum,Minimum,1,2,844.4016113,1439,dry
940,India,West Bengal,South 24 Parganas,Sagar,A6473571874373630,2018-06-06,21.7104989,88.15438297,-54,SMTN01,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,60,Community leader,46,5,300,Yes,Functional,NA,NA,0.966666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/9b865ad2-8b49-4b86-acf8-934d9a8012db.jpg,NA,No,No,NA,1,60,NA,NA,NA,NA,999,1,1615.470337,1439,dry
941,India,West Bengal,South 24 Parganas,Sagar,A6731424799391740,2018-06-06,21.70268571,88.15232849,-56,BNKM01,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,85,Water committee,4,3,400,Yes,Functional,NA,NA,0.75,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/046d7b48-f2d2-45e6-88a7-36d4832b63bd.jpg,NA,Yes,No,7.5146159279999996,1,85,Moderate,Inadequate,Inadequate,Minimum,1,2,2294.835938,1439,dry
942,India,West Bengal,South 24 Parganas,Sagar,317131217,2018-06-10,21.83253464,88.15108989,-53,SLPR01,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,60,Community leader,48,4,300,No,Abandoned or not functional,Breakdown,NA,NA,180,3,Yes,No,NA,//akvoflow-85.s3.amazonaws.com/images/94402fd1-b5a1-41ed-be15-0408bf800358.jpg,NA,No,No,NA,1,60,NA,NA,NA,NA,999,3,1775.804688,1439,dry
943,India,West Bengal,South 24 Parganas,Sagar,312411107,2018-06-07,21.7521587,88.14340677,-46,UTHD02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,45,Water committee,6,NA,250,Yes,Functional,NA,NA,1.133333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/da607dfc-192e-4ea2-9511-4c4d75ccaf39.jpg,NA,Yes,Yes,NA,1,45,Moderate,Minimum,Minimum,Moderate,0,2,1538.743652,1439,dry
944,India,West Bengal,South 24 Parganas,Sagar,309801020,2018-06-10,21.81066709,88.14189569,-61,DSPR03,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,100,Community leader,4,NA,500,Yes,Functional,NA,NA,0.533333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/3568ad1f-c7dd-427e-b644-303cade6880b.jpg,NA,No,No,NA,1,100,NA,NA,NA,NA,999,5,1980.435913,1439,dry
945,India,West Bengal,South 24 Parganas,Sagar,A6657372852322300,2018-06-06,21.68998541,88.14163434,-50,BNKM02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,No,30,Water committee,3,NA,180,Yes,Functional,NA,NA,0.633333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/a91a75f4-1cc8-433c-9da1-9689b225d6f4.jpg,NA,Yes,Yes,6.011692742,1,30,Advanced,Moderate,Advanced,Advanced,1,1,3151.367432,1439,dry
946,India,West Bengal,South 24 Parganas,Sagar,317170918,2018-06-09,21.68665475,88.14017749,-49,DSHP02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,30,Community leader,19,2,150,Yes,Functional,NA,NA,0.733333333,NA,0,No,No,2,//akvoflow-85.s3.amazonaws.com/images/ee97cf6f-0996-4fd0-a3de-1f681481487f.jpg,NA,No,No,NA,1,30,NA,NA,NA,NA,999,1,1600.98822,1439,dry
947,India,West Bengal,South 24 Parganas,Sagar,314631124,2018-06-11,21.77405049,88.14013672,-70,NGDR01,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,60,Community leader,6,2,300,Yes,Functional,NA,NA,1.033333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/52f7d02b-8210-4038-8aa1-22204aa64a8d.jpg,NA,No,No,NA,1,60,NA,NA,NA,NA,999,3,1783.528442,1439,dry
948,India,West Bengal,South 24 Parganas,Sagar,309791029,2018-06-10,21.78977931,88.13981739,-66,NGDR02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,35,Community leader,4,NA,150,Yes,Functional,NA,NA,0.866666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/5202a79c-7f51-4ccb-b8f4-d570924e82af.jpg,NA,No,No,NA,1,35,NA,NA,NA,NA,999,3,1000.460693,1439,dry
949,India,West Bengal,South 24 Parganas,Sagar,317151016,2018-06-10,21.79301419,88.13820299,-39,DSPR02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,45,Community leader,20,4,150,No,Abandoned or not functional,Breakdown,NA,NA,90,1,Yes,No,NA,//akvoflow-85.s3.amazonaws.com/images/a74d86bd-cfe7-4eda-8403-7647154bb6c8.jpg,NA,No,No,NA,1,45,NA,NA,NA,NA,999,2,1971.953979,1439,dry
950,India,West Bengal,South 24 Parganas,Sagar,314331140,2018-06-07,21.76529897,88.13536069,-54,UTHD03,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,65,Water committee,6,2,300,Yes,Functional,NA,NA,2.183333333,NA,0,No,No,2,//akvoflow-85.s3.amazonaws.com/images/ee9f7307-9a83-44be-91ca-b19369ec2638.jpg,NA,Yes,No,NA,1,65,Moderate,Inadequate,Inadequate,Moderate,0,2,1669.84906,1439,dry
951,India,West Bengal,South 24 Parganas,Sagar,312641254,2018-06-10,21.79607821,88.12913028,-7,MHDG02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,No,50,Community leader,20,NA,150,Yes,Functional,NA,NA,1.2,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/4acfcb38-6376-4652-9306-79602cfa7181.jpg,NA,No,No,NA,1,50,NA,NA,NA,NA,999,2,1914.994812,1439,dry
952,India,West Bengal,South 24 Parganas,Sagar,317171073,2018-06-10,21.83165961,88.12656284,-38,PTPT02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,80,Community leader,2,1,400,Yes,Functional,NA,NA,0.766666667,NA,0,No,No,2,//akvoflow-85.s3.amazonaws.com/images/a769c113-d08c-42c7-a616-d11da10c0711.jpg,NA,No,No,NA,1,70,NA,NA,NA,NA,999,3,2640.78064,1439,dry
953,India,West Bengal,South 24 Parganas,Sagar,311601125,2018-06-11,21.83018435,88.12225584,-46,CHAP02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,20,Community leader,3,2,100,Yes,Functional,NA,NA,0.916666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/109bf2a7-5d53-42cd-87c7-137c007bf45b.jpg,NA,No,No,NA,1,20,NA,NA,NA,NA,999,2,2395.735718,1439,dry
954,India,West Bengal,South 24 Parganas,Sagar,306961947,2018-06-11,21.82593289,88.11827469,-51,BMKL02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Drilled by machine,NA,NA,Yes,60,Water committee,5,2,300,Yes,Functional,NA,NA,0.533333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/5e7f4c34-90dd-4920-aa89-7755067f6adf.jpg,NA,Yes,No,NA,1,40,Moderate,Inadequate,Inadequate,Moderate,0,1,2169.270325,1439,dry
955,India,West Bengal,South 24 Parganas,Sagar,318120954,2018-06-09,21.76108839,88.11612635,-51,KSSW02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,250,Community leader,38,4,350,Yes,Functional,NA,NA,1.2,1,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/a628bca7-5730-48bb-8b56-c9effcfff2e2.jpg,NA,No,No,NA,1,60,NA,NA,NA,NA,999,1,2498.017273,1439,dry
956,India,West Bengal,South 24 Parganas,Sagar,311600934,2018-06-09,21.77531566,88.11442627,-72,KSRK02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,30,Community leader,20,6,100,Yes,Functional,NA,NA,1.3,NA,0,No,No,3,//akvoflow-85.s3.amazonaws.com/images/a419d30d-3724-41b7-b6bf-7cee03d664e9.jpg,NA,No,No,NA,1,30,NA,NA,NA,NA,999,2,1743.581665,1439,dry
957,India,West Bengal,South 24 Parganas,Sagar,311540989,2018-06-08,21.78682046,88.10690902,-52,KSRG03,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,45,Community leader,18,2,250,Yes,Functional,NA,NA,0.483333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/59851fcc-a64f-4d57-a340-154b56509309.jpg,NA,No,No,NA,1,45,NA,NA,NA,NA,999,3,1872.190369,1439,dry
958,India,West Bengal,South 24 Parganas,Sagar,309800953,2018-06-09,21.78481664,88.0988872,-63,MNDJ02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,50,Community leader,20,6,250,Yes,Functional,NA,NA,1.05,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/42057a9e-6bfd-4d22-86c7-fb77ed0605c6.jpg,NA,No,No,NA,1,50,NA,NA,NA,NA,999,1,2793.244141,1439,dry
959,India,West Bengal,South 24 Parganas,Sagar,309770952,2018-06-08,21.68358825,88.08976333,-77,NRYN01,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,45,Community leader,18,4,200,Yes,Functional,NA,NA,0.366666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/e899cf03-5f79-41f6-acc3-c1cd8cbb5078.jpg,NA,No,No,NA,1,45,NA,NA,NA,NA,999,1,3930.946045,1439,dry
960,India,West Bengal,South 24 Parganas,Sagar,315211150,2018-06-07,21.75149858,88.08848297,-35,HRBR02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,200,Water committee,18,3,1000,Yes,Functional,NA,NA,0.8,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/bf77207a-3823-480e-8b68-5aefab80fc9c.jpg,NA,Yes,No,NA,1,200,Moderate,Inadequate,Inadequate,Moderate,0,2,2043.302429,1439,dry
961,India,West Bengal,South 24 Parganas,Sagar,309720983,2018-06-08,21.78141144,88.08722242,-60,KSRG02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,45,Community leader,18,4,250,Yes,Functional,NA,NA,0.533333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/714e42ea-6c96-4549-aab1-50f2fdeed463.jpg,NA,No,No,NA,1,45,NA,NA,NA,NA,999,2,1878.219177,1439,dry
962,India,West Bengal,South 24 Parganas,Sagar,314560969,2018-06-08,21.76986596,88.08201328,-55,KSRG04,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,70,Community leader,19,4,350,Yes,Functional,NA,NA,0.65,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/d6ded0cd-e8c6-4e32-a6d6-5b15dc3fdc08.jpg,NA,No,No,NA,1,70,NA,NA,NA,NA,999,3,1660.402283,1439,dry
963,India,West Bengal,South 24 Parganas,Sagar,318110955,2018-06-08,21.67787021,88.07917017,-62,NRYN02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,35,Community leader,36,2,150,Yes,Functional,NA,NA,1.2,NA,0,No,No,7,//akvoflow-85.s3.amazonaws.com/images/dadb9f83-37b8-43fb-990e-5f8d7548d364.jpg,NA,No,No,NA,1,35,NA,NA,NA,NA,999,1,2075.414734,1439,dry
964,India,West Bengal,South 24 Parganas,Sagar,318090932,2018-06-08,21.69782021,88.0600464,-21,CHND02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Afridev,Drilled by machine,NA,NA,Yes,45,Community leader,7,2,150,Yes,Functional,NA,NA,0.566666667,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/08199a5c-a88d-44c9-8be5-b0c6a1b75086.jpg,NA,No,No,NA,1,35,NA,NA,NA,NA,999,2,2550.249207,1439,dry
965,India,West Bengal,South 24 Parganas,Sagar,318070916,2018-06-08,21.66445184,88.04557425,-65,BGKL02,IN.WFP,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,Vergnet,Drilled by machine,NA,NA,Yes,48,Community leader,4,2,300,Yes,Functional,NA,NA,0.733333333,NA,0,No,No,1,//akvoflow-85.s3.amazonaws.com/images/736033d1-a534-45aa-8350-68bb17a018dc.jpg,NA,No,No,NA,1,48,NA,NA,NA,NA,999,1,2751.496399,1439,dry
966,Mali,Segou,San,NA,WVmali03-7B3KH3,2019-02-11,NA,NA,NA,MSRA02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,150,Water committee,35,4,700,Yes,Functional,NA,NA,0.568866667,10,0,No,Yes,4,https://api.mwater.co/v3/images/4ce48a63ae024470adc892c6b18c6c03,NA,Yes,Yes,29.75412819,1,240,Inadequate,Inadequate,Inadequate,Advanced,0,3,NA,631,dry
967,Mali,Segou,San,NA,wvmali05-7ATHQM,2019-02-08,13.4937911,-4.5254842,303,TBSB02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,172.179,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,35,Water committee,14,4,100,Yes,Functional,NA,NA,0.823883333,3,0,No,Yes,2,https://api.mwater.co/v3/images/fd35090eb5cd477086a8415ec392a60a,NA,Yes,Yes,173.2711867,1,35,Moderate,Moderate,Minimum,Minimum,1,1,268.9652154,631,dry
968,Mali,Segou,San,NA,wvmali05-7AT5AQ,2019-02-08,13.4830401,-4.5340279,328,TBSS02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,85,Water committee,4,NA,1009,Yes,Functional,NA,NA,1.209416667,2,0,No,Yes,2,https://api.mwater.co/v3/images/773baeaf1b3f47a1bf8d5f23c95248b7,NA,Yes,Yes,348.595637,0,85,Moderate,Advanced,Advanced,Advanced,1,5,230.6084987,631,dry
969,Mali,Segou,San,NA,WVmali03-7B35NB,2019-02-11,13.479461,-4.5562099,305,DBSS02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,50,Water committee,4,NA,150,Yes,Functional,NA,NA,0.7804,7,0,No,Yes,6,https://api.mwater.co/v3/images/96d2802cf1d14ca9a64ccd7f0ee59a79,NA,Yes,Yes,259.9067801,1,150,Moderate,Moderate,Minimum,Minimum,1,3,367.0070835,631,dry
970,Mali,Segou,San,NA,wvmali07-7AT83R,2019-02-08,13.5874475,-4.5762127,309,TMSG02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),NA,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,200,Water committee,4,NA,1300,Yes,Functional,NA,NA,1.15585,8,0,No,Yes,1,https://api.mwater.co/v3/images/bf2ad15062f44d5d95f1d2144bfea345,NA,Yes,Yes,NA,1,700,Moderate,Inadequate,Inadequate,Advanced,0,3,134.6118955,631,dry
971,Mali,Segou,San,NA,wvmali07-7AT5V3,2019-02-15,13.5907309,-4.5770484,315,TMSG02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),NA,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,NA,School,5,NA,1700,Yes,Functional,NA,NA,1.026383333,2,0,No,No,20,https://api.mwater.co/v3/images/956cc6ad8d1e4fa2b43a386434c17a16,NA,Yes,Yes,NA,1,700,Moderate,Inadequate,Inadequate,Advanced,0,3,209.5401945,631,dry
972,Mali,Segou,San,NA,WVmali04-7ATATH,2019-02-08,13.6005747,-4.5911653,310,BRMD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,100,Water committee,4,NA,345,Yes,Functional,NA,NA,1.18035,NA,0,No,No,NA,https://api.mwater.co/v3/images/17cbf460ec45427cbd9ad37c24d5bcd7,NA,Yes,Yes,1103.936721,0,350,Moderate,Moderate,Advanced,Advanced,1,16,536.9854148,631,dry
973,Mali,Segou,San,NA,WVmali04-7AT6XG,2019-02-08,13.5999502,-4.5934037,310,BRMD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,30,Water committee,4,NA,60,Yes,Functional,NA,NA,1.616666667,NA,0,No,No,NA,https://api.mwater.co/v3/images/cf2288a134ea4475a663064e62ba93c1,NA,Yes,Yes,1103.936721,0,350,Moderate,Moderate,Advanced,Advanced,1,16,432.5585388,631,dry
974,Mali,Segou,San,NA,WVmali04-7AT9AM,2019-02-08,13.5986062,-4.5934413,443,BRMD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,NA,Solar powered pump,No,40,Water committee,4,NA,100,Yes,Functional,NA,NA,0.836916667,NA,0,No,No,NA,https://api.mwater.co/v3/images/5c36b1bb80134235931f402f6be5c9b5,NA,Yes,Yes,1103.936721,0,350,Moderate,Moderate,Advanced,Advanced,1,16,432.5585388,631,dry
975,Mali,Segou,San,NA,WVmali04-7ATDZX,2019-02-08,13.5965318,-4.5941624,312,BRMD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,NA,Water committee,4,NA,300,Yes,Functional,NA,NA,2.01,NA,0,No,No,NA,https://api.mwater.co/v3/images/68359b356b32452e9479b1c6b815b7ad,NA,Yes,Yes,1103.936721,0,350,Moderate,Moderate,Advanced,Advanced,1,16,309.08971,631,dry
976,Mali,Segou,San,NA,WVmali04-7ATC78,2019-02-08,13.5988927,-4.5946675,312,BRMD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,NA,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,90,Health administrator,4,NA,243,Yes,Functional,NA,NA,0.86618333300000006,NA,0,No,Yes,NA,https://api.mwater.co/v3/images/73b14fed6c034707b9597dc4e2569830,NA,Yes,Yes,1103.936721,0,350,Moderate,Moderate,Advanced,Advanced,1,16,301.5759178,631,dry
977,Mali,Segou,San,NA,wvmali05-7B32FQ,2019-02-11,13.407966,-4.631382,317,SKRS02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),No,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,50,Water committee,30,4,100,Yes,Functional,NA,NA,0.9598,NA,0,No,Yes,1,https://api.mwater.co/v3/images/e759c862ed7942289aa8669de8a7393e,NA,Yes,Yes,60.64491536,1,200,Minimum,Inadequate,Inadequate,Advanced,1,4,68.74432405,631,dry
978,Mali,Segou,San,NA,WVmali04-7B3FDA,2019-02-11,13.4861082,-4.6324013,315,BGKD02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),Yes,172.141,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,No,20,Water committee,4,NA,100,Yes,Functional,NA,NA,1.012266667,10,0,No,Yes,23,https://api.mwater.co/v3/images/40d76268a212445cbce2257a9a1d7b99,NA,Yes,Yes,34.65423735,0,20,Moderate,Moderate,Advanced,Advanced,1,2,88.09389903,631,dry
979,Mali,Segou,San,NA,wvmali07-7B3GBT,2019-02-11,13.4883889,-4.6340216,314,BNGS02,ML.WVI,Post-implementation monitoring (Sample 1: older construction),No,NA,Borehole with hand pump,India Mark II,Manually drilled,NA,NA,Yes,14,Community leader,18,4,100,Yes,Functional,NA,NA,1.1127,20,0,No,Yes,3,https://api.mwater.co/v3/images/2e9f63bcaf38497993ed6a987ba0b3d0,NA,No,Yes,NA,0,20,NA,NA,NA,NA,999,1,116.5158402,631,dry
